"","Units","scenario","region","sector","year","value"
"434","1975$/GJ","Control","Japan","biomass",2070,2.04849
"435","1975$/GJ","Control","Japan","biomass",2075,2.16241
"436","1975$/GJ","Control","Japan","biomass",2080,2.36929
"437","1975$/GJ","Control","Japan","biomass",2085,2.65278
"438","1975$/GJ","Control","Japan","biomass",2090,2.9206
"439","1975$/GJ","Control","Japan","biomass",2095,3.09886
"440","1975$/GJ","Control","Japan","biomass",2100,3.24444
"441","1975$/GJ","Control","Mexico","biomass",1975,1
"442","1975$/GJ","Control","Mexico","biomass",1990,0.968871
"443","1975$/GJ","Control","Mexico","biomass",2005,0.999211
"444","1975$/GJ","Control","Mexico","biomass",2010,1.03132
"445","1975$/GJ","Control","Mexico","biomass",2015,1.10433
"446","1975$/GJ","Control","Mexico","biomass",2020,1.20465
"447","1975$/GJ","Control","Mexico","biomass",2025,1.03413
"448","1975$/GJ","Control","Mexico","biomass",2030,1.06143
"449","1975$/GJ","Control","Mexico","biomass",2035,1.10533
"450","1975$/GJ","Control","Mexico","biomass",2040,1.22824
"451","1975$/GJ","Control","Mexico","biomass",2045,1.36761
"452","1975$/GJ","Control","Mexico","biomass",2050,1.58553
"453","1975$/GJ","Control","Mexico","biomass",2055,1.86253
"454","1975$/GJ","Control","Mexico","biomass",2060,2.00892
"455","1975$/GJ","Control","Mexico","biomass",2065,2.12031
"456","1975$/GJ","Control","Mexico","biomass",2070,2.20853
"457","1975$/GJ","Control","Mexico","biomass",2075,2.33893
"458","1975$/GJ","Control","Mexico","biomass",2080,2.5495
"459","1975$/GJ","Control","Mexico","biomass",2085,2.83203
"460","1975$/GJ","Control","Mexico","biomass",2090,3.10251
"461","1975$/GJ","Control","Mexico","biomass",2095,3.29788
"462","1975$/GJ","Control","Mexico","biomass",2100,3.47209
"463","1975$/GJ","Control","Middle East","biomass",1975,1
"464","1975$/GJ","Control","Middle East","biomass",1990,0.991714
"465","1975$/GJ","Control","Middle East","biomass",2005,0.996806
"466","1975$/GJ","Control","Middle East","biomass",2010,1.07276
"467","1975$/GJ","Control","Middle East","biomass",2015,1.12221
"468","1975$/GJ","Control","Middle East","biomass",2020,1.24017
"469","1975$/GJ","Control","Middle East","biomass",2025,1.25879
"470","1975$/GJ","Control","Middle East","biomass",2030,1.35005
"471","1975$/GJ","Control","Middle East","biomass",2035,1.44989
"472","1975$/GJ","Control","Middle East","biomass",2040,1.6666
"473","1975$/GJ","Control","Middle East","biomass",2045,1.90172
"474","1975$/GJ","Control","Middle East","biomass",2050,2.18909
"475","1975$/GJ","Control","Middle East","biomass",2055,2.56711
"476","1975$/GJ","Control","Middle East","biomass",2060,2.77433
"477","1975$/GJ","Control","Middle East","biomass",2065,2.93394
"478","1975$/GJ","Control","Middle East","biomass",2070,3.04822
"479","1975$/GJ","Control","Middle East","biomass",2075,3.23025
"480","1975$/GJ","Control","Middle East","biomass",2080,3.53898
"481","1975$/GJ","Control","Middle East","biomass",2085,3.96354
"482","1975$/GJ","Control","Middle East","biomass",2090,4.38348
"483","1975$/GJ","Control","Middle East","biomass",2095,4.70298
"484","1975$/GJ","Control","Middle East","biomass",2100,4.99297
"485","1975$/GJ","Control","Pakistan","biomass",1975,1
"486","1975$/GJ","Control","Pakistan","biomass",1990,1.09632
"487","1975$/GJ","Control","Pakistan","biomass",2005,1.06675
"488","1975$/GJ","Control","Pakistan","biomass",2010,1.119
"489","1975$/GJ","Control","Pakistan","biomass",2015,1.19233
"490","1975$/GJ","Control","Pakistan","biomass",2020,1.24876
"491","1975$/GJ","Control","Pakistan","biomass",2025,1.24241
"492","1975$/GJ","Control","Pakistan","biomass",2030,1.29689
"493","1975$/GJ","Control","Pakistan","biomass",2035,1.3604
"494","1975$/GJ","Control","Pakistan","biomass",2040,1.49555
"495","1975$/GJ","Control","Pakistan","biomass",2045,1.73888
"496","1975$/GJ","Control","Pakistan","biomass",2050,2.05962
"497","1975$/GJ","Control","Pakistan","biomass",2055,2.46035
"498","1975$/GJ","Control","Pakistan","biomass",2060,2.70236
"499","1975$/GJ","Control","Pakistan","biomass",2065,2.8917
"500","1975$/GJ","Control","Pakistan","biomass",2070,3.04848
"501","1975$/GJ","Control","Pakistan","biomass",2075,3.25473
"502","1975$/GJ","Control","Pakistan","biomass",2080,3.54561
"503","1975$/GJ","Control","Pakistan","biomass",2085,3.90862
"504","1975$/GJ","Control","Pakistan","biomass",2090,4.24355
"505","1975$/GJ","Control","Pakistan","biomass",2095,4.46816
"506","1975$/GJ","Control","Pakistan","biomass",2100,4.65562
"507","1975$/GJ","Control","Russia","biomass",1975,1
"508","1975$/GJ","Control","Russia","biomass",1990,0.995436
"509","1975$/GJ","Control","Russia","biomass",2005,1.09321
"510","1975$/GJ","Control","Russia","biomass",2010,1.13832
"511","1975$/GJ","Control","Russia","biomass",2015,1.17884
"512","1975$/GJ","Control","Russia","biomass",2020,1.27852
"513","1975$/GJ","Control","Russia","biomass",2025,0.930834
"514","1975$/GJ","Control","Russia","biomass",2030,0.968985
"515","1975$/GJ","Control","Russia","biomass",2035,1.02231
"516","1975$/GJ","Control","Russia","biomass",2040,1.16567
"517","1975$/GJ","Control","Russia","biomass",2045,1.33355
"518","1975$/GJ","Control","Russia","biomass",2050,1.57889
"519","1975$/GJ","Control","Russia","biomass",2055,1.87752
"520","1975$/GJ","Control","Russia","biomass",2060,2.04982
"521","1975$/GJ","Control","Russia","biomass",2065,2.18511
"522","1975$/GJ","Control","Russia","biomass",2070,2.2793
"523","1975$/GJ","Control","Russia","biomass",2075,2.41829
"524","1975$/GJ","Control","Russia","biomass",2080,2.63958
"525","1975$/GJ","Control","Russia","biomass",2085,2.93296
"526","1975$/GJ","Control","Russia","biomass",2090,3.21162
"527","1975$/GJ","Control","Russia","biomass",2095,3.40732
"528","1975$/GJ","Control","Russia","biomass",2100,3.58091
"529","1975$/GJ","Control","South Africa","biomass",1975,1
"530","1975$/GJ","Control","South Africa","biomass",1990,1.71613
"531","1975$/GJ","Control","South Africa","biomass",2005,1.21759
"532","1975$/GJ","Control","South Africa","biomass",2010,1.25575
"533","1975$/GJ","Control","South Africa","biomass",2015,1.30949
"534","1975$/GJ","Control","South Africa","biomass",2020,1.46587
"535","1975$/GJ","Control","South Africa","biomass",2025,1.37796
"536","1975$/GJ","Control","South Africa","biomass",2030,1.41361
"537","1975$/GJ","Control","South Africa","biomass",2035,1.48072
"538","1975$/GJ","Control","South Africa","biomass",2040,1.68128
"539","1975$/GJ","Control","South Africa","biomass",2045,1.9142
"540","1975$/GJ","Control","South Africa","biomass",2050,2.23152
"541","1975$/GJ","Control","South Africa","biomass",2055,2.62013
"542","1975$/GJ","Control","South Africa","biomass",2060,2.83584
"543","1975$/GJ","Control","South Africa","biomass",2065,3.00012
"544","1975$/GJ","Control","South Africa","biomass",2070,3.11289
"545","1975$/GJ","Control","South Africa","biomass",2075,3.28086
"546","1975$/GJ","Control","South Africa","biomass",2080,3.54767
"547","1975$/GJ","Control","South Africa","biomass",2085,3.89256
"548","1975$/GJ","Control","South Africa","biomass",2090,4.20415
"549","1975$/GJ","Control","South Africa","biomass",2095,4.40734
"550","1975$/GJ","Control","South Africa","biomass",2100,4.58091
"551","1975$/GJ","Control","South America_Northern","biomass",1975,1
"552","1975$/GJ","Control","South America_Northern","biomass",1990,1.0247
"553","1975$/GJ","Control","South America_Northern","biomass",2005,1.04649
"554","1975$/GJ","Control","South America_Northern","biomass",2010,1.09547
"555","1975$/GJ","Control","South America_Northern","biomass",2015,1.16165
"556","1975$/GJ","Control","South America_Northern","biomass",2020,1.23468
"557","1975$/GJ","Control","South America_Northern","biomass",2025,1.13784
"558","1975$/GJ","Control","South America_Northern","biomass",2030,1.17036
"559","1975$/GJ","Control","South America_Northern","biomass",2035,1.21658
"560","1975$/GJ","Control","South America_Northern","biomass",2040,1.3444
"561","1975$/GJ","Control","South America_Northern","biomass",2045,1.49438
"562","1975$/GJ","Control","South America_Northern","biomass",2050,1.74366
"563","1975$/GJ","Control","South America_Northern","biomass",2055,2.04275
"564","1975$/GJ","Control","South America_Northern","biomass",2060,2.2016
"565","1975$/GJ","Control","South America_Northern","biomass",2065,2.3214
"566","1975$/GJ","Control","South America_Northern","biomass",2070,2.41338
"567","1975$/GJ","Control","South America_Northern","biomass",2075,2.56127
"568","1975$/GJ","Control","South America_Northern","biomass",2080,2.80778
"569","1975$/GJ","Control","South America_Northern","biomass",2085,3.14508
"570","1975$/GJ","Control","South America_Northern","biomass",2090,3.47778
"571","1975$/GJ","Control","South America_Northern","biomass",2095,3.7254
"572","1975$/GJ","Control","South America_Northern","biomass",2100,3.94964
"573","1975$/GJ","Control","South America_Southern","biomass",1975,1
"574","1975$/GJ","Control","South America_Southern","biomass",1990,1.14171
"575","1975$/GJ","Control","South America_Southern","biomass",2005,1.06768
"576","1975$/GJ","Control","South America_Southern","biomass",2010,1.11879
"577","1975$/GJ","Control","South America_Southern","biomass",2015,1.29949
"578","1975$/GJ","Control","South America_Southern","biomass",2020,1.37954
"579","1975$/GJ","Control","South America_Southern","biomass",2025,1.28999
"580","1975$/GJ","Control","South America_Southern","biomass",2030,1.28936
"581","1975$/GJ","Control","South America_Southern","biomass",2035,1.31453
"582","1975$/GJ","Control","South America_Southern","biomass",2040,1.42804
"583","1975$/GJ","Control","South America_Southern","biomass",2045,1.58949
"584","1975$/GJ","Control","South America_Southern","biomass",2050,1.84935
"585","1975$/GJ","Control","South America_Southern","biomass",2055,2.17102
"586","1975$/GJ","Control","South America_Southern","biomass",2060,2.34822
"587","1975$/GJ","Control","South America_Southern","biomass",2065,2.4855
"588","1975$/GJ","Control","South America_Southern","biomass",2070,2.58375
"589","1975$/GJ","Control","South America_Southern","biomass",2075,2.73382
"590","1975$/GJ","Control","South America_Southern","biomass",2080,2.9754
"591","1975$/GJ","Control","South America_Southern","biomass",2085,3.29882
"592","1975$/GJ","Control","South America_Southern","biomass",2090,3.60931
"593","1975$/GJ","Control","South America_Southern","biomass",2095,3.8301
"594","1975$/GJ","Control","South America_Southern","biomass",2100,4.02641
"595","1975$/GJ","Control","South Asia","biomass",1975,1
"596","1975$/GJ","Control","South Asia","biomass",1990,0.845851
"597","1975$/GJ","Control","South Asia","biomass",2005,0.891302
"598","1975$/GJ","Control","South Asia","biomass",2010,0.932241
"599","1975$/GJ","Control","South Asia","biomass",2015,0.995188
"600","1975$/GJ","Control","South Asia","biomass",2020,1.10275
"601","1975$/GJ","Control","South Asia","biomass",2025,1.1373
"602","1975$/GJ","Control","South Asia","biomass",2030,1.22028
"603","1975$/GJ","Control","South Asia","biomass",2035,1.28371
"604","1975$/GJ","Control","South Asia","biomass",2040,1.40232
"605","1975$/GJ","Control","South Asia","biomass",2045,1.57253
"606","1975$/GJ","Control","South Asia","biomass",2050,1.87488
"607","1975$/GJ","Control","South Asia","biomass",2055,2.22736
"608","1975$/GJ","Control","South Asia","biomass",2060,2.43124
"609","1975$/GJ","Control","South Asia","biomass",2065,2.59597
"610","1975$/GJ","Control","South Asia","biomass",2070,2.72719
"611","1975$/GJ","Control","South Asia","biomass",2075,2.89913
"612","1975$/GJ","Control","South Asia","biomass",2080,3.14694
"613","1975$/GJ","Control","South Asia","biomass",2085,3.45146
"614","1975$/GJ","Control","South Asia","biomass",2090,3.72566
"615","1975$/GJ","Control","South Asia","biomass",2095,3.90172
"616","1975$/GJ","Control","South Asia","biomass",2100,4.04211
"617","1975$/GJ","Control","South Korea","biomass",1975,1
"618","1975$/GJ","Control","South Korea","biomass",1990,1.06385
"619","1975$/GJ","Control","South Korea","biomass",2005,1.30531
"620","1975$/GJ","Control","South Korea","biomass",2010,1.46045
"621","1975$/GJ","Control","South Korea","biomass",2015,2.15156
"622","1975$/GJ","Control","South Korea","biomass",2020,2.37927
"623","1975$/GJ","Control","South Korea","biomass",2025,1.72867
"624","1975$/GJ","Control","South Korea","biomass",2030,1.63178
"625","1975$/GJ","Control","South Korea","biomass",2035,1.73435
"626","1975$/GJ","Control","South Korea","biomass",2040,2.02994
"627","1975$/GJ","Control","South Korea","biomass",2045,2.39716
"628","1975$/GJ","Control","South Korea","biomass",2050,2.82112
"629","1975$/GJ","Control","South Korea","biomass",2055,3.31288
"630","1975$/GJ","Control","South Korea","biomass",2060,3.52699
"631","1975$/GJ","Control","South Korea","biomass",2065,3.65374
"632","1975$/GJ","Control","South Korea","biomass",2070,3.68406
"633","1975$/GJ","Control","South Korea","biomass",2075,3.75404
"634","1975$/GJ","Control","South Korea","biomass",2080,3.91943
"635","1975$/GJ","Control","South Korea","biomass",2085,4.15361
"636","1975$/GJ","Control","South Korea","biomass",2090,4.36979
"637","1975$/GJ","Control","South Korea","biomass",2095,4.50112
"638","1975$/GJ","Control","South Korea","biomass",2100,4.60341
"639","1975$/GJ","Control","Southeast Asia","biomass",1975,1
"640","1975$/GJ","Control","Southeast Asia","biomass",1990,1.22285
"641","1975$/GJ","Control","Southeast Asia","biomass",2005,1.08534
"642","1975$/GJ","Control","Southeast Asia","biomass",2010,1.13034
"643","1975$/GJ","Control","Southeast Asia","biomass",2015,1.23001
"644","1975$/GJ","Control","Southeast Asia","biomass",2020,1.26951
"645","1975$/GJ","Control","Southeast Asia","biomass",2025,1.23866
"646","1975$/GJ","Control","Southeast Asia","biomass",2030,1.25622
"647","1975$/GJ","Control","Southeast Asia","biomass",2035,1.29027
"648","1975$/GJ","Control","Southeast Asia","biomass",2040,1.40326
"649","1975$/GJ","Control","Southeast Asia","biomass",2045,1.55069
"650","1975$/GJ","Control","Southeast Asia","biomass",2050,1.82364
"651","1975$/GJ","Control","Southeast Asia","biomass",2055,2.14935
"652","1975$/GJ","Control","Southeast Asia","biomass",2060,2.33484
"653","1975$/GJ","Control","Southeast Asia","biomass",2065,2.48026
"654","1975$/GJ","Control","Southeast Asia","biomass",2070,2.58862
"655","1975$/GJ","Control","Southeast Asia","biomass",2075,2.74846
"656","1975$/GJ","Control","Southeast Asia","biomass",2080,2.99465
"657","1975$/GJ","Control","Southeast Asia","biomass",2085,3.3102
"658","1975$/GJ","Control","Southeast Asia","biomass",2090,3.60039
"659","1975$/GJ","Control","Southeast Asia","biomass",2095,3.7942
"660","1975$/GJ","Control","Southeast Asia","biomass",2100,3.955
"661","1975$/GJ","Control","Taiwan","biomass",1975,1
"662","1975$/GJ","Control","Taiwan","biomass",1990,0.654889
"663","1975$/GJ","Control","Taiwan","biomass",2005,1.04638
"664","1975$/GJ","Control","Taiwan","biomass",2010,1.09189
"665","1975$/GJ","Control","Taiwan","biomass",2015,1.36612
"666","1975$/GJ","Control","Taiwan","biomass",2020,1.33248
"667","1975$/GJ","Control","Taiwan","biomass",2025,1.2592
"668","1975$/GJ","Control","Taiwan","biomass",2030,1.29784
"669","1975$/GJ","Control","Taiwan","biomass",2035,1.4207
"670","1975$/GJ","Control","Taiwan","biomass",2040,1.98729
"671","1975$/GJ","Control","Taiwan","biomass",2045,2.55621
"672","1975$/GJ","Control","Taiwan","biomass",2050,3.13266
"673","1975$/GJ","Control","Taiwan","biomass",2055,3.79793
"674","1975$/GJ","Control","Taiwan","biomass",2060,4.15182
"675","1975$/GJ","Control","Taiwan","biomass",2065,4.28406
"676","1975$/GJ","Control","Taiwan","biomass",2070,4.3056
"677","1975$/GJ","Control","Taiwan","biomass",2075,4.53176
"678","1975$/GJ","Control","Taiwan","biomass",2080,4.88323
"679","1975$/GJ","Control","Taiwan","biomass",2085,5.32007
"680","1975$/GJ","Control","Taiwan","biomass",2090,5.68342
"681","1975$/GJ","Control","Taiwan","biomass",2095,5.89788
"682","1975$/GJ","Control","Taiwan","biomass",2100,6.05217
"683","1975$/GJ","Control","USA","biomass",1975,1
"684","1975$/GJ","Control","USA","biomass",1990,1.25569
"685","1975$/GJ","Control","USA","biomass",2005,1.22532
"686","1975$/GJ","Control","USA","biomass",2010,1.23859
"687","1975$/GJ","Control","USA","biomass",2015,1.23277
"688","1975$/GJ","Control","USA","biomass",2020,1.31381
"689","1975$/GJ","Control","USA","biomass",2025,1.1722
"690","1975$/GJ","Control","USA","biomass",2030,1.16203
"691","1975$/GJ","Control","USA","biomass",2035,1.18888
"692","1975$/GJ","Control","USA","biomass",2040,1.3034
"693","1975$/GJ","Control","USA","biomass",2045,1.45441
"694","1975$/GJ","Control","USA","biomass",2050,1.6999
"695","1975$/GJ","Control","USA","biomass",2055,1.9999
"696","1975$/GJ","Control","USA","biomass",2060,2.16221
"697","1975$/GJ","Control","USA","biomass",2065,2.28784
"698","1975$/GJ","Control","USA","biomass",2070,2.37954
"699","1975$/GJ","Control","USA","biomass",2075,2.51944
"700","1975$/GJ","Control","USA","biomass",2080,2.7445
"701","1975$/GJ","Control","USA","biomass",2085,3.04657
"702","1975$/GJ","Control","USA","biomass",2090,3.33572
"703","1975$/GJ","Control","USA","biomass",2095,3.54148
"704","1975$/GJ","Control","USA","biomass",2100,3.72313
"705","1975$/kg","Control","Africa_Eastern","Corn",1975,0.0744
