 Year  Month      TREFHT (K)     PRECC (m/s)
 2037      2 +2.86606750e+02 +1.58100555e-08
 2037      3 +2.86937775e+02 +1.50931623e-08
 2037      4 +2.87951935e+02 +1.54023869e-08
 2037      5 +2.88846100e+02 +1.66993583e-08
 2037      6 +2.89592163e+02 +1.65919918e-08
 2037      7 +2.90016998e+02 +1.65953900e-08
 2037      8 +2.89958008e+02 +1.63122760e-08
 2037      9 +2.89368896e+02 +1.54701567e-08
 2037     10 +2.88427063e+02 +1.48652965e-08
 2037     11 +2.87409271e+02 +1.53996389e-08
 2037     12 +2.86710754e+02 +1.60799800e-08
 2038      1 +2.86514343e+02 +1.56724322e-08
 2038      2 +2.86723480e+02 +1.56562852e-08
 2038      3 +2.87067902e+02 +1.62405467e-08
 2038      4 +2.88163940e+02 +1.61419660e-08
 2038      5 +2.89125000e+02 +1.65914660e-08
 2038      6 +2.89936218e+02 +1.61554130e-08
 2038      7 +2.90183929e+02 +1.66951288e-08
 2038      8 +2.90047546e+02 +1.64858882e-08
 2038      9 +2.89427490e+02 +1.55947255e-08
 2038     10 +2.88161774e+02 +1.49651296e-08
 2038     11 +2.87049988e+02 +1.54516897e-08
 2038     12 +2.86261719e+02 +1.50500430e-08
 2039      1 +2.85809387e+02 +1.50917767e-08
 2039      2 +2.86172821e+02 +1.52545798e-08
 2039      3 +2.86869019e+02 +1.57842166e-08
 2039      4 +2.87877869e+02 +1.61550719e-08
 2039      5 +2.88888153e+02 +1.57182676e-08
 2039      6 +2.89561493e+02 +1.69117182e-08
 2039      7 +2.89912323e+02 +1.62879097e-08
 2039      8 +2.89824554e+02 +1.65144964e-08
 2039      9 +2.89067261e+02 +1.53141926e-08
 2039     10 +2.88334320e+02 +1.49485864e-08
 2039     11 +2.87270172e+02 +1.56459699e-08
 2039     12 +2.86318878e+02 +1.49143489e-08
 2040      1 +2.86001282e+02 +1.50936668e-08
 2040      2 +2.86412811e+02 +1.57614721e-08
 2040      3 +2.86910126e+02 +1.65114216e-08
 2040      4 +2.88001099e+02 +1.55392907e-08
 2040      5 +2.88906860e+02 +1.60675011e-08
 2040      6 +2.89510223e+02 +1.64907199e-08
 2040      7 +2.89894409e+02 +1.64795431e-08
 2040      8 +2.89935455e+02 +1.61343188e-08
 2040      9 +2.89386444e+02 +1.53440869e-08
 2040     10 +2.88383942e+02 +1.56617119e-08
 2040     11 +2.87316925e+02 +1.53724269e-08
 2040     12 +2.86460541e+02 +1.50798840e-08
 2041      1 +2.86111755e+02 +1.56874709e-08
 2041      2 +2.86350311e+02 +1.52658881e-08
 2041      3 +2.87038483e+02 +1.57147824e-08
 2041      4 +2.88056763e+02 +1.59948019e-08
 2041      5 +2.89057495e+02 +1.64068457e-08
 2041      6 +2.89789001e+02 +1.68110148e-08
 2041      7 +2.90136658e+02 +1.71539636e-08
 2041      8 +2.90074738e+02 +1.62372054e-08
 2041      9 +2.89276611e+02 +1.53738267e-08
 2041     10 +2.88494995e+02 +1.50898867e-08
 2041     11 +2.87349976e+02 +1.56236535e-08
 2041     12 +2.86409119e+02 +1.53692614e-08
 2042      1 +2.86299896e+02 +1.54082826e-08
 2042      2 +2.86464203e+02 +1.54849040e-08
 2042      3 +2.87338013e+02 +1.54244564e-08
 2042      4 +2.88248413e+02 +1.53931321e-08
 2042      5 +2.89093597e+02 +1.58885829e-08
 2042      6 +2.89758270e+02 +1.62363687e-08
 2042      7 +2.90197815e+02 +1.67338232e-08
 2042      8 +2.90138855e+02 +1.64720149e-08
 2042      9 +2.89507355e+02 +1.55285953e-08
 2042     10 +2.88630554e+02 +1.52936597e-08
 2042     11 +2.87543060e+02 +1.53769317e-08
 2042     12 +2.86575470e+02 +1.48395891e-08
 2043      1 +2.86355774e+02 +1.56513273e-08
 2043      2 +2.86693420e+02 +1.62441296e-08
 2043      3 +2.87240601e+02 +1.60393210e-08
 2043      4 +2.88145325e+02 +1.63529439e-08
 2043      5 +2.89102905e+02 +1.64204099e-08
 2043      6 +2.89954590e+02 +1.64173581e-08
 2043      7 +2.90352417e+02 +1.67128160e-08
 2043      8 +2.90168762e+02 +1.63628400e-08
 2043      9 +2.89539459e+02 +1.56304054e-08
 2043     10 +2.88721527e+02 +1.50896859e-08
 2043     11 +2.87646240e+02 +1.48148747e-08
 2043     12 +2.86820648e+02 +1.50896504e-08
 2044      1 +2.86621490e+02 +1.52988697e-08
 2044      2 +2.86703278e+02 +1.53269255e-08
 2044      3 +2.87126190e+02 +1.57990296e-08
 2044      4 +2.88023895e+02 +1.61775073e-08
 2044      5 +2.88956177e+02 +1.60672862e-08
 2044      6 +2.89706909e+02 +1.65989285e-08
 2044      7 +2.90124908e+02 +1.68303256e-08
 2044      8 +2.90103424e+02 +1.62353935e-08
 2044      9 +2.89398102e+02 +1.60020939e-08
 2044     10 +2.88474640e+02 +1.57819038e-08
 2044     11 +2.87577362e+02 +1.57348392e-08
 2044     12 +2.86684296e+02 +1.53055826e-08
 2045      1 +2.86471558e+02 +1.58758855e-08
 2045      2 +2.86672974e+02 +1.55814632e-08
 2045      3 +2.87001099e+02 +1.59739084e-08
 2045      4 +2.88308594e+02 +1.56181077e-08
 2045      5 +2.89105530e+02 +1.66419394e-08
 2045      6 +2.89847717e+02 +1.59515618e-08
 2045      7 +2.90217651e+02 +1.66362426e-08
 2045      8 +2.90185425e+02 +1.64570633e-08
 2045      9 +2.89636749e+02 +1.52962620e-08
 2045     10 +2.88644257e+02 +1.54612891e-08
 2045     11 +2.87483612e+02 +1.60204348e-08
 2045     12 +2.86934265e+02 +1.50383492e-08
 2046      1 +2.86483643e+02 +1.57368536e-08
 2046      2 +2.86817078e+02 +1.58183191e-08
 2046      3 +2.87426910e+02 +1.58754432e-08
 2046      4 +2.88224365e+02 +1.57468314e-08
 2046      5 +2.89037903e+02 +1.63214562e-08
 2046      6 +2.90020996e+02 +1.63266929e-08
